"analysis_id","n_persons","person_days","n_events","incidence_start_date","incidence_end_date","person_years","incidence_100000_pys","incidence_100000_pys_95CI_lower","incidence_100000_pys_95CI_upper","cohort_obscured","result_obscured","outcome_cohort_id","outcome_cohort_name","analysis_outcome_washout","analysis_repeated_events","analysis_interval","analysis_complete_database_intervals","denominator_cohort_id","analysis_min_cell_count","denominator_age_group","denominator_sex","denominator_days_prior_history","denominator_start_date","denominator_end_date","denominator_strata_cohort_definition_id","denominator_strata_cohort_name","database_name"
83,103262,3171214,NA,2018-08-01,2018-08-31,8682.31074606434,NA,NA,NA,"FALSE","TRUE",4,NA,0,TRUE,"months",TRUE,18,5,"80;150","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
83,102032,3038464,NA,2018-09-01,2018-09-30,8318.86105407255,NA,NA,NA,"FALSE","TRUE",4,NA,0,TRUE,"months",TRUE,18,5,"80;150","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
83,101187,3088756,NA,2018-10-01,2018-10-31,8456.553045859,NA,NA,NA,"FALSE","TRUE",4,NA,0,TRUE,"months",TRUE,18,5,"80;150","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
83,99166,2954605,NA,2018-11-01,2018-11-30,8089.26762491444,NA,NA,NA,"FALSE","TRUE",4,NA,0,TRUE,"months",TRUE,18,5,"80;150","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
83,98342,3026919,NA,2018-12-01,2018-12-31,8287.25256673511,NA,NA,NA,"FALSE","TRUE",4,NA,0,TRUE,"months",TRUE,18,5,"80;150","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
83,108800,3347071,NA,2019-01-01,2019-01-31,9163.78097193703,NA,NA,NA,"FALSE","TRUE",4,NA,0,TRUE,"months",TRUE,18,5,"80;150","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
83,107853,2997240,NA,2019-02-01,2019-02-28,8205.99589322382,NA,NA,NA,"FALSE","TRUE",4,NA,0,TRUE,"months",TRUE,18,5,"80;150","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
83,106987,3286734,NA,2019-03-01,2019-03-31,8998.58726899384,NA,NA,NA,"FALSE","TRUE",4,NA,0,TRUE,"months",TRUE,18,5,"80;150","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
83,105635,3147736,NA,2019-04-01,2019-04-30,8618.03148528405,NA,NA,NA,"FALSE","TRUE",4,NA,0,TRUE,"months",TRUE,18,5,"80;150","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
83,104862,3187286,NA,2019-05-01,2019-05-31,8726.31348391513,NA,NA,NA,"FALSE","TRUE",4,NA,0,TRUE,"months",TRUE,18,5,"80;150","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
83,102528,3055118,NA,2019-06-01,2019-06-30,8364.45722108145,NA,NA,NA,"FALSE","TRUE",4,NA,0,TRUE,"months",TRUE,18,5,"80;150","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
83,101346,3107992,NA,2019-07-01,2019-07-31,8509.21834360027,NA,NA,NA,"FALSE","TRUE",4,NA,0,TRUE,"months",TRUE,18,5,"80;150","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
83,99128,3049869,NA,2019-08-01,2019-08-31,8350.08624229979,NA,NA,NA,"FALSE","TRUE",4,NA,0,TRUE,"months",TRUE,18,5,"80;150","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
83,98265,2924507,NA,2019-09-01,2019-09-30,8006.86379192334,NA,NA,NA,"FALSE","TRUE",4,NA,0,TRUE,"months",TRUE,18,5,"80;150","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
83,97218,2972427,NA,2019-10-01,2019-10-31,8138.06160164271,NA,NA,NA,"FALSE","TRUE",4,NA,0,TRUE,"months",TRUE,18,5,"80;150","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
83,94321,2806733,NA,2019-11-01,2019-11-30,7684.41615331964,NA,NA,NA,"FALSE","TRUE",4,NA,0,TRUE,"months",TRUE,18,5,"80;150","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
83,92687,2839394,NA,2019-12-01,2019-12-31,7773.83709787817,NA,NA,NA,"FALSE","TRUE",4,NA,0,TRUE,"months",TRUE,18,5,"80;150","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
83,101794,3109478,NA,2020-01-01,2020-01-31,8513.28678986995,NA,NA,NA,"FALSE","TRUE",4,NA,0,TRUE,"months",TRUE,18,5,"80;150","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
83,99888,2870618,NA,2020-02-01,2020-02-29,7859.32375085558,NA,NA,NA,"FALSE","TRUE",4,NA,0,TRUE,"months",TRUE,18,5,"80;150","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
83,98652,3025877,NA,2020-03-01,2020-03-31,8284.39972621492,NA,NA,NA,"FALSE","TRUE",4,NA,0,TRUE,"months",TRUE,18,5,"80;150","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
83,96874,2876427,NA,2020-04-01,2020-04-30,7875.22792607803,NA,NA,NA,"FALSE","TRUE",4,NA,0,TRUE,"months",TRUE,18,5,"80;150","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
83,95556,2865629,NA,2020-05-01,2020-05-31,7845.66461327858,NA,NA,NA,"FALSE","TRUE",4,NA,0,TRUE,"months",TRUE,18,5,"80;150","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
85,1881168,57711569,208,2017-01-01,2017-01-31,158005.664613279,131.640850034765,114.357757200467,150.798273169474,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,2,5,"0;150","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
85,1868437,51715076,192,2017-02-01,2017-02-28,141588.161533196,135.604557556872,117.100988869867,156.201706207702,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,2,5,"0;150","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
85,1851578,56997619,233,2017-03-01,2017-03-31,156050.976043806,149.310184342964,130.752507605403,169.763317178556,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,2,5,"0;150","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
85,1846294,55131165,187,2017-04-01,2017-04-30,150940.90349076,123.889545958262,106.768438215189,142.975117430797,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,2,5,"0;150","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
85,1849064,56603423,230,2017-05-01,2017-05-31,154971.726214921,148.414169227893,129.851983136674,168.885275523588,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,2,5,"0;150","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
85,1817093,54026933,213,2017-06-01,2017-06-30,147917.681040383,143.999012492529,125.308800329511,164.690853512224,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,2,5,"0;150","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
85,1801474,55561489,188,2017-07-01,2017-07-31,152119.066392882,123.587400618439,106.551828026742,142.572099567358,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,2,5,"0;150","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
85,1802233,55115167,223,2017-08-01,2017-08-31,150897.103353867,147.782823555629,129.02159415818,168.505172251198,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,2,5,"0;150","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
85,1784058,53081363,216,2017-09-01,2017-09-30,145328.851471595,148.628436688787,129.46710500312,169.826738293374,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,2,5,"0;150","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
85,1772191,54655516,230,2017-10-01,2017-10-31,149638.647501711,153.703607884701,134.479870775971,174.904298569484,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,2,5,"0;150","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
85,1767482,52506980,211,2017-11-01,2017-11-30,143756.276522929,146.776200040452,127.638625449621,167.973562044144,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,2,5,"0;150","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
85,1747395,53652949,157,2017-12-01,2017-12-31,146893.768651608,106.879959198515,90.8153882746356,124.96746781387,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,2,5,"0;150","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
85,1738716,53613123,205,2018-01-01,2018-01-31,146784.73100616,139.660302944859,121.195443084619,160.143106140784,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,2,5,"0;150","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
85,1737347,48387466,186,2018-02-01,2018-02-28,132477.661875428,140.401028646551,120.947965223102,162.092482477413,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,2,5,"0;150","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
85,1734021,53434546,197,2018-03-01,2018-03-31,146295.813826146,134.658671938562,116.510265072956,154.8326858668,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,2,5,"0;150","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
85,1733893,51767169,187,2018-04-01,2018-04-30,141730.784394251,131.940284391445,113.706592377765,152.266097262759,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,2,5,"0;150","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
85,1735674,53393381,243,2018-05-01,2018-05-31,146183.110198494,166.229874073717,145.984771716674,188.49748752256,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,2,5,"0;150","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
85,1718916,51080680,230,2018-06-01,2018-06-30,139851.279945243,164.460418302967,143.89132503471,187.144820486595,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,2,5,"0;150","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
85,1697612,52265156,239,2018-07-01,2018-07-31,143094.198494182,167.02284405312,146.517242379312,189.594974707811,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,2,5,"0;150","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
85,1690927,52000854,247,2018-08-01,2018-08-31,142370.579055441,173.490900745592,152.527691563476,196.53042977287,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,2,5,"0;150","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
85,1680197,50144239,193,2018-09-01,2018-09-30,137287.44421629,140.580954873001,121.446266061557,161.87467728785,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,2,5,"0;150","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
85,1677070,51272921,215,2018-10-01,2018-10-31,140377.607118412,153.15833088581,133.3687351512,175.056850300153,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,2,5,"0;150","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
85,1653965,49392882,208,2018-11-01,2018-11-30,135230.340862423,153.811636259654,133.617746689897,176.195528479204,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,2,5,"0;150","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
85,1653618,51024409,181,2018-12-01,2018-12-31,139697.2183436,129.565929906214,111.377253500136,149.878005919657,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,2,5,"0;150","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
85,1654940,51048675,233,2019-01-01,2019-01-31,139763.655030801,166.710007654459,145.989716908174,189.546640979799,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,2,5,"0;150","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
85,1656454,46081223,222,2019-02-01,2019-02-28,126163.51266256,175.962126699632,153.574965405156,200.694987410578,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,2,5,"0;150","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
85,1660744,51127845,202,2019-03-01,2019-03-31,139980.410677618,144.305906106545,125.090774790968,165.637424993377,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,2,5,"0;150","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
85,1657708,49479281,206,2019-04-01,2019-04-30,135466.88843258,152.066680192867,132.008653970624,174.311122605462,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,2,5,"0;150","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
85,1658941,50643925,211,2019-05-01,2019-05-31,138655.509924709,152.175705180829,132.334110235547,174.152861627147,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,2,5,"0;150","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
85,1640257,48949459,172,2019-06-01,2019-06-30,134016.314852841,128.342582907811,109.878537052785,149.021409199327,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,2,5,"0;150","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
85,1636513,50188164,184,2019-07-01,2019-07-31,137407.704312115,133.908066451684,115.25787529448,154.71661385505,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,2,5,"0;150","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
85,1608366,49528542,166,2019-08-01,2019-08-31,135601.757700205,122.417292235253,104.502851161139,142.521581857342,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,2,5,"0;150","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
85,1604060,47796227,173,2019-09-01,2019-09-30,130858.937713895,132.203426852082,113.236832431231,153.438078831369,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,2,5,"0;150","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
85,1598046,48957142,200,2019-10-01,2019-10-31,134037.349760438,149.212141509404,129.248215509399,171.386544180429,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,2,5,"0;150","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
85,1563675,46620815,179,2019-11-01,2019-11-30,127640.83504449,140.237252394665,120.445059260681,162.353722472222,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,2,5,"0;150","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
85,1545380,47511821,196,2019-12-01,2019-12-31,130080.27652293,150.676186458945,130.319202892483,173.311418766326,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,2,5,"0;150","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
85,1540845,47288694,216,2020-01-01,2020-01-31,129469.388090349,166.834804107722,145.326288715644,190.629809790403,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,2,5,"0;150","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
85,1531949,44104707,184,2020-02-01,2020-02-29,120752.106776181,152.37829377259,131.155641677223,176.057008828603,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,2,5,"0;150","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
85,1526282,46929394,196,2020-03-01,2020-03-31,128485.678302533,152.546184593818,131.93655645096,175.462336157201,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,2,5,"0;150","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
85,1522270,45393830,122,2020-04-01,2020-04-30,124281.533196441,98.164221877731,81.5194532572659,117.208217588869,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,2,5,"0;150","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
85,1527926,45834633,54,2020-05-01,2020-05-31,125488.386036961,43.0318706817179,32.326865659581,56.1472568249927,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,2,5,"0;150","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
87,201606,6164305,49,2017-01-01,2017-01-31,16876.9472963723,290.336866848736,214.792812421836,383.840735266399,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,16,5,"80;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
87,197812,5463449,37,2017-02-01,2017-02-28,14958.1081451061,247.357484255825,174.162496449321,340.949708660962,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,16,5,"80;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
87,194055,5958996,57,2017-03-01,2017-03-31,16314.841889117,349.375129635932,264.613311341512,452.656004298915,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,16,5,"80;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
87,191498,5707412,39,2017-04-01,2017-04-30,15626.0424366872,249.583348810284,177.478159308749,341.188654016837,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,16,5,"80;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
87,190144,5794649,54,2017-05-01,2017-05-31,15864.8843258042,340.374369526092,255.69970218165,444.114718687928,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,16,5,"80;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
87,184556,5469504,40,2017-06-01,2017-06-30,14974.6858316222,267.117457085688,190.832627563,363.738161697938,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,16,5,"80;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
87,181102,5578095,36,2017-07-01,2017-07-31,15271.9917864476,235.725637516034,165.099338513854,326.34364388189,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,16,5,"80;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
87,179873,5485170,43,2017-08-01,2017-08-31,15017.5770020534,286.331143793173,207.219268512571,385.686171627181,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,16,5,"80;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
87,176355,5245434,40,2017-09-01,2017-09-30,14361.2156057495,278.527954026302,198.984453867181,379.276019936485,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,16,5,"80;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
87,174318,5367380,35,2017-10-01,2017-10-31,14695.0855578371,238.174863713767,165.897519320792,331.243579205452,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,16,5,"80;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
87,172452,5107071,33,2017-11-01,2017-11-30,13982.3983572895,236.01101296614,162.459121763523,331.447210163401,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,16,5,"80;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
87,168567,5161004,38,2017-12-01,2017-12-31,14130.0588637919,268.930231404587,190.311037656779,369.127753974993,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,16,5,"80;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
87,187108,5748087,46,2018-01-01,2018-01-31,15737.4045174538,292.297246022894,213.998320826163,389.88356461535,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,16,5,"80;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
87,184684,5130564,39,2018-02-01,2018-02-28,14046.7186858316,277.644913892508,197.432675272478,379.549737260766,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,16,5,"80;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
87,182478,5611119,39,2018-03-01,2018-03-31,15362.4065708419,253.866474761986,180.523880562267,347.043828191764,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,16,5,"80;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
87,180605,5382076,38,2018-04-01,2018-04-30,14735.3210130048,257.883760838754,182.493897631841,353.965610068672,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,16,5,"80;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
87,179332,5507019,36,2018-05-01,2018-05-31,15077.3963039014,238.768015872108,167.23018291156,330.55557793052,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,16,5,"80;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
87,176527,5238294,38,2018-06-01,2018-06-30,14341.6673511294,264.96221861545,187.503035643053,363.681346403229,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,16,5,"80;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
87,173262,5324508,41,2018-07-01,2018-07-31,14577.7084188912,281.251338151807,201.830816085792,381.549198045804,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,16,5,"80;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
87,171332,5261460,39,2018-08-01,2018-08-31,14405.0924024641,270.737589946517,192.520892713556,370.107198040001,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,16,5,"80;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
87,169236,5040022,31,2018-09-01,2018-09-30,13798.8281998631,224.656757450662,152.643367060333,318.882334542619,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,16,5,"80;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
87,167747,5121485,43,2018-10-01,2018-10-31,14021.8617385352,306.663985152744,221.934246623216,413.07437550325,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,16,5,"80;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
87,164376,4897815,33,2018-11-01,2018-11-30,13409.4866529774,246.094431904839,169.400083393096,345.608079328519,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,16,5,"80;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
87,162979,5016649,24,2018-12-01,2018-12-31,13734.8364134155,174.738156885204,111.958034241069,259.996526488466,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,16,5,"80;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
87,182006,5598567,45,2019-01-01,2019-01-31,15328.0410677618,293.579589205595,214.138966898184,392.832588526925,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,16,5,"80;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
87,180405,5011793,36,2019-02-01,2019-02-28,13721.5414099932,262.361194885743,183.754555439029,363.218482530973,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,16,5,"80;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
87,178861,5495055,40,2019-03-01,2019-03-31,15044.6406570842,265.875409800266,189.945290772584,362.046845820382,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,16,5,"80;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
87,176581,5262339,38,2019-04-01,2019-04-30,14407.498973306,263.751537101658,186.646285347787,362.019591435663,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,16,5,"80;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
87,175306,5327773,42,2019-05-01,2019-05-31,14586.6475017112,287.934564779693,207.51790792865,389.2038850725,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,16,5,"80;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
87,171350,5104032,35,2019-06-01,2019-06-30,13974.0780287474,250.463751010965,174.457179589006,348.334446601385,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,16,5,"80;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
87,169266,5188075,42,2019-07-01,2019-07-31,14204.1752224504,295.687706904777,213.105690815716,399.683880896936,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,16,5,"80;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
87,165343,5087864,38,2019-08-01,2019-08-31,13929.8124572211,272.796206816849,193.046831949673,374.434107274872,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,16,5,"80;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
87,163892,4877021,33,2019-09-01,2019-09-30,13352.5557837098,247.143696941227,170.122349164368,347.081637552188,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,16,5,"80;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
87,162136,4955584,33,2019-10-01,2019-10-31,13567.6495550992,243.225621843964,167.425326549597,341.579203390843,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,16,5,"80;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
87,157188,4675993,25,2019-11-01,2019-11-30,12802.1711156742,195.279377022164,126.374516491356,288.27088283757,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,16,5,"80;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
87,154327,4728499,29,2019-12-01,2019-12-31,12945.9247091034,224.008718200004,150.022154260567,321.713885832349,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,16,5,"80;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
87,170866,5219850,39,2020-01-01,2020-01-31,14291.1704312115,272.895772867036,194.055571745676,373.057505138949,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,16,5,"80;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
87,167709,4818845,32,2020-02-01,2020-02-29,13193.2785763176,242.547747437405,165.902479695792,342.40504979945,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,16,5,"80;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
87,165577,5079909,21,2020-03-01,2020-03-31,13908.0328542094,150.991878004114,93.4663522896538,230.807124713023,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,16,5,"80;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
87,162676,4829497,14,2020-04-01,2020-04-30,13222.4421629021,105.880591705513,57.8859047519606,177.649641665591,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,16,5,"80;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
87,160468,4814093,15,2020-05-01,2020-05-31,13180.2683093771,113.806484419807,63.6966254079243,187.706488902691,"FALSE","FALSE",4,NA,0,TRUE,"months",TRUE,16,5,"80;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
89,733666,22551995,106,2017-01-01,2017-01-31,61743.9972621492,171.67660776796,140.554739918056,207.637911720594,"FALSE","FALSE",1,NA,0,TRUE,"months",TRUE,13,5,"60;79","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
89,727389,20173410,94,2017-02-01,2017-02-28,55231.7864476386,170.191851551126,137.532340133709,208.271723815934,"FALSE","FALSE",1,NA,0,TRUE,"months",TRUE,13,5,"60;79","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
89,718773,22165382,134,2017-03-01,2017-03-31,60685.5085557837,220.810541410926,185.008341517452,261.519753987519,"FALSE","FALSE",1,NA,0,TRUE,"months",TRUE,13,5,"60;79","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
89,714116,21364850,98,2017-04-01,2017-04-30,58493.7713894593,167.539205751503,136.016425654313,204.176628478869,"FALSE","FALSE",1,NA,0,TRUE,"months",TRUE,13,5,"60;79","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
